"AREA","PERIMETER","MAJOR_AXIS","MINOR_AXIS","ECCENTRICITY","EQDIASQ","SOLIDITY","CONVEX_AREA","EXTENT","ASPECT_RATIO","ROUNDNESS","COMPACTNESS","SHAPEFACTOR_1","SHAPEFACTOR_2","SHAPEFACTOR_3","SHAPEFACTOR_4","MeanRR","MeanRG","MeanRB","StdDevRR","StdDevRG","StdDevRB","SkewRR","SkewRG","SkewRB","KurtosisRR","KurtosisRG","KurtosisRB","EntropyRR","EntropyRG","EntropyRB","ALLdaub4RR","ALLdaub4RG","ALLdaub4RB","Class"
378755,2462.074,936.0067,520.477,0.8311,694.4392,0.9813,385968,0.5978,1.7984,0.7852,0.7419,0.0025,0.0014,0.5504,0.9899,51.4986,47.6865,59.2563,16.9203,15.9941,16.3063,1.2368,2.5843,0.683,9.4269,16.6608,7.5529,-9114793984,-7734809088,-11986599936,25.7489,23.8444,29.6299,"SAFAWI"
335932,2267.6841,881.6727,489.0849,0.832,654.0045,0.9777,343609,0.6307,1.8027,0.8209,0.7418,0.0026,0.0015,0.5502,0.9919,35.4128,43.15,52.6078,15.532,15.8517,16.9676,1.7915,2.8473,0.5846,13.299,17.248,4.5675,-3849968384,-5637977088,-8431365632,17.7084,21.5764,26.3051,"SAFAWI"
300103,2210.627,881.5925,438.5843,0.8675,618.1448,0.9662,310612,0.756,2.0101,0.7717,0.7012,0.0029,0.0015,0.4916,0.9882,38.7432,42.9862,53.0942,18.4091,18.1261,18.6114,2.22,2.6024,0.6971,14.0081,14.8091,4.36,-4386896896,-5256818688,-7868140544,19.3715,21.4959,26.5482,"SAFAWI"
336558,2423.491,850.3224,507.3458,0.8025,654.6136,0.9651,348725,0.7112,1.676,0.7201,0.7698,0.0025,0.0015,0.5927,0.9933,45.4151,50.2203,57.0102,16.7144,16.0478,17.7778,1.7186,2.0938,0.1658,12.5308,13.4913,4.0645,-6320412672,-7613640704,-10022953984,22.7069,25.1068,28.5028,"SAFAWI"
310788,2274.5811,860.0978,463.9492,0.842,629.0529,0.9557,325186,0.7114,1.8539,0.7549,0.7314,0.0028,0.0015,0.5349,0.9916,56.4051,53.7185,55.6287,29.9611,24.3307,20.0588,1.8393,2.1099,1.0812,7.1464,8.1611,4.7978,-11184157696,-9247220736,-9132711936,28.1997,26.8578,27.8125,"SAFAWI"
424101,2611.3301,1009.0076,539.5266,0.845,734.8348,0.9756,434696,0.6849,1.8702,0.7815,0.7283,0.0024,0.0013,0.5304,0.9919,44.5779,47.9836,58.5518,15.3231,15.673,17.7777,1.0655,1.9108,0.3534,7.3868,11.9562,3.7241,-7469869056,-8708638720,-13331203072,22.2905,23.9926,29.2774,"SAFAWI"
326996,2447.4109,852.5339,494.461,0.8146,645.2474,0.9681,337775,0.6228,1.7242,0.686,0.7569,0.0026,0.0015,0.5728,0.9877,50.271,58.7941,76.5047,21.4765,22.3188,21.0039,1.9903,1.976,0.2032,10.451,9.0337,3.4168,-8164108800,-11083887616,-18284953600,25.1333,29.3959,38.251,"SAFAWI"
384998,2386.5979,942.1682,521.4256,0.8329,700.139,0.9904,388735,0.6779,1.8069,0.8494,0.7431,0.0024,0.0014,0.5522,0.9978,54.8144,56.8093,62.9698,23.0036,22.201,18.7875,1.6265,1.8844,0.5446,7.8138,8.9654,4.6272,-11567794176,-12205597696,-14188639232,27.4069,28.4043,31.4852,"SAFAWI"
376389,2409.259,941.2642,509.9813,0.8405,692.2668,0.9852,382055,0.768,1.8457,0.8149,0.7355,0.0025,0.0014,0.5409,0.9983,53.6526,58.6775,66.6855,21.093,21.1398,19.0449,0.9572,2.3066,0.7969,5.8969,11.4115,4.8959,-10489750528,-12495067136,-15629351936,26.8268,29.3402,33.3437,"SAFAWI"
369053,2355.499,924.204,510.8777,0.8333,685.4873,0.9882,373474,0.6515,1.8091,0.8359,0.7417,0.0025,0.0014,0.5501,0.9952,60.8057,65.7577,78.6002,22.6583,21.5987,22.8785,0.2524,0.951,-0.1509,2.7832,5.9692,2.8681,-13334769664,-15339730944,-22153402368,30.4014,32.8779,39.299,"SAFAWI"
342828,2287.8721,844.0139,520.2556,0.7874,660.6831,0.9639,355683,0.6706,1.6223,0.823,0.7828,0.0025,0.0015,0.6128,0.9941,46.9433,52.6326,64.2881,22.2749,21.7307,20.8924,1.9778,2.1572,0.6541,10.1256,10.5755,4.3526,-7703043584,-9362766848,-13504945152,23.4737,26.3182,32.1465,"SAFAWI"
367743,2319.2041,909.394,517.7361,0.8221,684.2697,0.9925,370521,0.772,1.7565,0.8592,0.7524,0.0025,0.0014,0.5662,0.9945,47.5789,52.7546,66.5613,16.286,17.9844,17.722,0.8666,2.5924,0.811,6.7777,14.7225,5.5021,-7486598656,-9466376192,-15006459904,23.7914,26.3802,33.2833,"SAFAWI"
396837,2555.075,982.9867,518.2283,0.8497,710.8224,0.9768,406243,0.6292,1.8968,0.7639,0.7231,0.0025,0.0013,0.5229,0.9919,49.1532,56.9918,71.2011,19.4278,21.0273,23.0686,1.013,1.7441,0.1064,7.4948,10.0703,3.1434,-9105398784,-12418007040,-19591616512,24.5774,28.4968,35.6014,"SAFAWI"
276472,2094.603,769.9008,462.089,0.7999,593.3086,0.9778,282744,0.7728,1.6661,0.7919,0.7706,0.0028,0.0017,0.5939,0.9895,47.3925,59.8331,76.4786,16.2956,19.8162,17.1221,1.8252,2.2364,0.4199,11.0333,11.7386,4.9502,-5599286784,-9351615488,-14974920704,23.6976,29.9172,38.2387,"SAFAWI"
321037,2208.8621,886.9792,463.216,0.8528,639.3411,0.9898,324348,0.8046,1.9148,0.8269,0.7208,0.0028,0.0014,0.5196,0.9949,75.4571,68.0994,80.96,21.5353,19.0005,18.0669,-0.0201,1.5198,0.3797,2.3189,8.3348,3.6353,-17534924800,-13918539776,-19730227200,37.7274,34.0505,40.48,"SAFAWI"
329750,2236.6001,887.1417,474.9108,0.8446,647.9589,0.9913,332633,0.6811,1.868,0.8284,0.7304,0.0027,0.0014,0.5335,0.9965,49.7382,59.1934,77.5457,18.877,22.1704,22.8215,0.4943,1.6639,0.1733,4.3923,8.9968,3.191,-7649439744,-11283790848,-19262605312,24.8681,29.5966,38.7724,"SAFAWI"
359590,2390.23,962.7033,478.9148,0.8675,676.6418,0.984,365421,0.6287,2.0102,0.7909,0.7029,0.0027,0.0013,0.494,0.993,53.978,55.8501,62.9368,20.5256,21.9922,19.9415,1.3044,2.1169,0.7425,5.6295,9.7938,4.7334,-10056380416,-11013440512,-13426391040,26.9897,27.9255,31.4684,"SAFAWI"
367307,2557.634,930.2054,506.424,0.8388,683.8639,0.9774,375786,0.7573,1.8368,0.7056,0.7352,0.0025,0.0014,0.5405,0.9928,47.708,52.9042,63.984,20.6554,22.2068,20.3663,2.0615,2.3611,0.7345,11.106,11.4399,4.4714,-8204538880,-10223009792,-14246360064,23.8525,26.4504,31.9898,"SAFAWI"
331115,2316.8181,844.9014,503.534,0.803,649.2986,0.9495,348728,0.691,1.6779,0.7752,0.7685,0.0026,0.0015,0.5906,0.991,50.9019,56.7915,69.6704,24.633,23.9908,24.386,1.732,1.4942,0.2439,8.685,7.245,2.8352,-8995615744,-10791794688,-15904020480,25.4496,28.394,34.8344,"SAFAWI"
348793,2331.863,908.0755,499.5217,0.8351,666.4061,0.9678,360411,0.6261,1.8179,0.8061,0.7339,0.0026,0.0014,0.5386,0.979,66.8332,68.3227,75.7938,30.4461,25.7216,21.9936,1.1691,1.1495,0.0865,4.9365,5.3173,3.416,-16854707200,-16442027008,-19305512960,33.4147,34.161,37.8955,"SAFAWI"
367332,2357.595,904.4373,520.1105,0.8181,683.8871,0.9868,372244,0.8023,1.7389,0.8305,0.7561,0.0025,0.0014,0.5718,0.9942,43.0698,49.336,62.0708,18.1445,20.401,19.341,2.2459,2.8092,1.1568,13.5272,14.9626,6.3672,-6449855488,-8703578112,-13254550528,21.5329,24.6666,31.0335,"SAFAWI"
424394,2710.5901,1040.5283,524.012,0.8639,735.0886,0.9763,434694,0.626,1.9857,0.7259,0.7065,0.0025,0.0012,0.4991,0.991,56.0743,59.3276,74.9684,20.4824,20.336,23.3234,0.1516,1.3525,-0.1456,3.7399,9.0406,3.3499,-12707684352,-14191678464,-23261112320,28.0398,29.6659,37.4873,"SAFAWI"
291190,2207.376,786.9467,477.844,0.7945,608.8962,0.9722,299524,0.647,1.6469,0.751,0.7737,0.0027,0.0016,0.5987,0.986,63.9656,69.8309,88.5798,23.6015,24.1199,23.8197,1.0042,1.1128,0.0702,6.6875,6.25,3.669,-11766775808,-14033383424,-22461726720,31.979,34.9147,44.2876,"SAFAWI"
298760,2184.9109,842.4735,453.8198,0.8425,616.7601,0.9871,302671,0.8112,1.8564,0.7864,0.7321,0.0028,0.0015,0.5359,0.9949,52.6983,60.6077,79.1962,19.5668,20.9859,20.1446,1.8129,2.1149,0.479,11.801,10.4741,4.0698,-7861085184,-10529727488,-17813413888,26.3517,30.3071,39.6009,"SAFAWI"
382402,2575.439,914.6583,536.5853,0.8098,697.7746,0.9525,401472,0.7579,1.7046,0.7245,0.7629,0.0024,0.0014,0.582,0.992,35.996,45.0128,48.8883,19.3811,21.1148,18.7074,2.5456,2.5287,1.1866,11.9786,11.1113,6.1582,-5097521152,-7803381248,-8578378240,17.9978,22.5063,24.4442,"SAFAWI"
317955,2282.6021,857.2585,477.4725,0.8305,636.2648,0.9737,326544,0.7149,1.7954,0.7669,0.7422,0.0027,0.0015,0.5509,0.989,33.6721,43.2944,46.8044,29.7044,25.3649,17.6236,2.7651,2.4808,1.6234,10.7629,9.6638,7.3961,-5622555648,-6780615168,-6442150912,16.8351,21.6483,23.4018,"SAFAWI"
401589,2412.8311,841.7765,609.9025,0.6892,715.0657,0.9775,410843,0.7619,1.3802,0.8668,0.8495,0.0021,0.0015,0.7216,0.9959,43.5655,48.9218,55.0538,23.3863,21.7001,17.6454,2.6425,2.4648,0.9299,12.6614,10.8064,5.7335,-8203492352,-9613828096,-11150855168,21.7816,24.4608,27.5261,"SAFAWI"
338610,2722.6831,893.1884,491.8964,0.8347,656.6061,0.9451,358287,0.6878,1.8158,0.574,0.7351,0.0026,0.0015,0.5404,0.9813,35.1768,46.9729,49.4541,23.2926,20.9817,18.6623,2.2433,2.171,0.9827,9.7424,10.0834,5.7834,-4954373632,-7413314048,-7752578560,17.5892,23.487,24.7276,"SAFAWI"
373834,2328.502,857.2696,556.9949,0.7602,689.9132,0.9851,379487,0.7229,1.5391,0.8664,0.8048,0.0023,0.0015,0.6477,0.9968,30.5996,44.6036,54.9046,14.2505,18.64,18.506,1.3935,2.2625,0.7339,7.494,11.6573,4.1576,-3162116608,-7080940032,-10450691072,15.3006,22.3023,27.4528,"SAFAWI"
391376,2544.783,897.7682,557.4372,0.7839,705.9146,0.965,405582,0.7216,1.6105,0.7595,0.7863,0.0023,0.0014,0.6183,0.9957,40.1792,49.0953,54.4405,18.3966,17.6473,16.805,0.5411,2.24,0.8776,3.8065,12.7887,5.9955,-6051780608,-8706247680,-10500446208,20.0912,24.5493,27.2219,"SAFAWI"
310795,2429.0669,878.1395,455.6671,0.8548,629.06,0.966,321718,0.7103,1.9272,0.6619,0.7164,0.0028,0.0015,0.5132,0.9889,30.3826,42.1928,44.2569,14.8238,16.7724,13.6944,2.7987,3.6971,3.0923,26.1711,26.7367,32.2495,-2664330240,-5112987136,-5254019584,15.1911,21.0992,22.13,"SAFAWI"
364607,2297.5901,813.4385,573.2492,0.7095,681.3458,0.9806,371829,0.7628,1.419,0.8679,0.8376,0.0022,0.0016,0.7016,0.9956,39.6864,48.9473,55.2506,13.8354,14.8176,14.5022,0.4862,2.8059,0.9805,7.0273,19.3784,8.2148,-4952520192,-7691911680,-9783527424,19.8443,24.4745,27.6256,"SAFAWI"
325380,2254.8821,863.1747,483.1501,0.8287,643.6511,0.9708,335152,0.7249,1.7866,0.8042,0.7457,0.0027,0.0015,0.556,0.9934,38.6548,51.29,55.9642,19.0593,18.3192,16.8751,1.7315,1.9627,1.1919,8.4331,10.1266,6.7424,-4815613440,-7964525056,-9242575872,19.327,25.6448,27.9815,"SAFAWI"
343379,2360.467,919.113,479.2314,0.8533,661.2138,0.9657,355591,0.6926,1.9179,0.7744,0.7194,0.0027,0.0014,0.5175,0.9926,41.0743,55.5105,66.4196,22.1577,20.6369,17.6879,2.7797,2.4298,0.8084,13.2536,10.8915,5.0327,-6173152768,-10177111040,-13946608640,20.5354,27.7553,33.2095,"SAFAWI"
298236,2200.0559,868.1497,444.6231,0.8589,616.219,0.9761,305552,0.6723,1.9526,0.7743,0.7098,0.0029,0.0015,0.5038,0.9837,61.5876,75.3208,76.6394,30.5233,23.1703,16.854,2.1594,2.0401,1.418,7.3413,7.3267,7.3823,-12590134272,-16542261248,-16204929024,30.7929,37.6608,38.3194,"SAFAWI"
307420,2221.959,867.9562,457.0818,0.8501,625.6351,0.9758,315050,0.6145,1.8989,0.7825,0.7208,0.0028,0.0015,0.5196,0.9866,62.7738,70.3004,73.148,21.4614,20.6295,22.3599,0.5228,1.4647,0.3235,3.6032,7.2698,2.878,-11634758656,-14455312384,-15905784832,31.3836,35.1506,36.5733,"SAFAWI"
364261,2588.145,987.3378,478.3656,0.8748,681.0224,0.9535,382038,0.6303,2.064,0.6834,0.6898,0.0027,0.0013,0.4758,0.982,48.1373,57.4552,58.1571,18.0892,19.2391,16.9305,1.9835,3.0409,1.6597,12.4749,16.8987,9.2079,-7859506688,-11304577024,-11197806592,24.0658,28.7268,29.0767,"SAFAWI"
387240,2410.8999,920.8607,539.2838,0.8106,702.1747,0.9793,395412,0.7064,1.7076,0.8372,0.7625,0.0024,0.0014,0.5814,0.9928,60.9374,75.3337,83.0958,18.7865,18.9808,21.1414,0.6071,1.3445,0.278,3.9642,7.1275,2.854,-13362652160,-20644857856,-25689358336,30.468,37.667,41.5474,"SAFAWI"
351580,2424.6331,914.5834,494.2882,0.8414,669.0632,0.9741,360946,0.751,1.8503,0.7515,0.7315,0.0026,0.0014,0.5352,0.9902,91.7814,84.0416,85.2427,29.1557,23.5145,25.2907,-0.0599,1.1764,0.3414,3.5714,6.0995,3.0743,-30345447424,-24345434112,-25393334272,45.8912,42.0216,42.6223,"SAFAWI"
318125,2211.4131,838.0247,496.6458,0.8055,636.4349,0.9509,334564,0.6696,1.6874,0.8175,0.7594,0.0026,0.0016,0.5768,0.9732,57.1581,65.6399,72.2637,26.9349,22.2935,20.7287,2.0293,2.1181,0.751,8.7331,8.6832,3.7879,-11070031872,-13325257728,-15815351296,28.5782,32.8194,36.131,"SAFAWI"
325847,2354.845,853.3223,491.4482,0.8175,644.1128,0.962,338714,0.6968,1.7363,0.7384,0.7548,0.0026,0.0015,0.5698,0.9893,65.0075,78.4225,82.5774,20.296,17.9725,20.1406,0.8714,1.6774,0.1259,5.8951,9.1341,3.0831,-13035247616,-18737899520,-21176356864,32.5024,39.2104,41.2877,"SAFAWI"
417499,2586.47,1001.9357,534.8173,0.8456,729.0928,0.9761,427713,0.6757,1.8734,0.7842,0.7277,0.0024,0.0013,0.5295,0.992,59.1925,70.2497,78.5158,17.492,17.9825,19.6634,1.0478,1.8092,0.3943,6.1418,10.1431,3.3054,-13382586368,-19105130496,-24358719488,29.5977,35.1261,39.2592,"SAFAWI"
299458,2141.3279,841.7073,456.2444,0.8403,617.4802,0.9834,304514,0.8036,1.8449,0.8207,0.7336,0.0028,0.0015,0.5382,0.9929,66.6591,70.9795,75.3897,24.3771,20.2014,19.3708,0.5913,1.3356,0.2598,3.3253,7.4542,3.9798,-13218689024,-14292153344,-16023406592,33.3286,35.4887,37.6939,"SAFAWI"
364617,2623.2151,871.7518,540.7759,0.7843,681.3551,0.9742,374257,0.745,1.612,0.6659,0.7816,0.0024,0.0015,0.6109,0.9848,59.5544,70.2224,78.7821,20.1755,20.5153,19.9875,1.6346,2.1617,0.3066,9.0934,10.4169,3.784,-12266277888,-17103134720,-21475528704,29.7778,35.1111,39.3912,"SAFAWI"
354060,2492.134,871.677,525.1666,0.7981,671.4188,0.9562,370270,0.6896,1.6598,0.7164,0.7703,0.0025,0.0015,0.5933,0.9848,59.8986,78.461,85.2994,21.7815,18.3655,18.6997,1.9512,1.7865,0.2102,10.095,8.9887,4.0231,-12331413504,-20443701248,-24380073984,29.9522,39.2315,42.6504,"SAFAWI"
362684,2407.593,925.5394,506.546,0.8369,679.5466,0.9564,379206,0.7124,1.8272,0.7863,0.7342,0.0026,0.0014,0.5391,0.985,64.5,74.0138,76.9863,27.7048,22.7913,21.4668,1.9196,1.7225,0.779,8.409,7.4475,4.7268,-15833081856,-19342026752,-20644173824,32.2491,37.0055,38.4924,"SAFAWI"
310190,2223.6509,862.0129,464.774,0.8422,628.4474,0.9768,317572,0.6794,1.8547,0.7883,0.729,0.0028,0.0015,0.5315,0.9858,49.7398,61.9871,72.9668,17.4799,19.1072,18.5129,1.7472,2.5805,0.7022,10.081,13.0473,5.0061,-7047171584,-11157264384,-15409140736,24.8721,30.9974,36.4863,"SAFAWI"
333850,2349.7009,845.816,509.6266,0.7981,651.9747,0.9596,347911,0.6887,1.6597,0.7599,0.7708,0.0025,0.0015,0.5942,0.9861,45.3469,55.9499,58.5854,18.6113,19.4157,18.6577,1.9652,2.6113,1.4041,9.5319,13.3002,6.9494,-6509081088,-9857384448,-10647819264,22.6722,27.9749,29.2928,"SAFAWI"
306371,2160.9741,795.8485,498.9199,0.7791,624.5668,0.9746,314367,0.6712,1.5951,0.8244,0.7848,0.0026,0.0016,0.6159,0.9824,54.0973,70.3157,76.7963,20.7392,19.9928,19.6966,1.7727,2.1333,0.4504,9.2364,10.1972,3.4382,-8644071424,-14331637760,-17081430016,27.0476,35.1579,38.3973,"SAFAWI"
282259,2100.0061,808.4828,446.3885,0.8338,599.4859,0.9853,286469,0.7899,1.8112,0.8043,0.7415,0.0029,0.0016,0.5498,0.9958,51.4121,65.6768,77.9991,24.9009,22.3671,20.8414,2.5114,2.0283,0.5926,11.1589,8.3861,3.535,-7879576064,-11844771840,-16408154112,25.7076,32.8417,39.0018,"SAFAWI"
291259,2136.6079,825.5577,452.6159,0.8363,608.9684,0.9802,297143,0.682,1.824,0.8018,0.7376,0.0028,0.0016,0.5441,0.9925,73.8959,82.1043,95.2325,20.4818,17.9472,19.5398,0.1056,1.3653,0.0216,3.3299,7.4425,2.9472,-15101506560,-18432159744,-25415999488,36.9488,41.0543,47.6179,"SAFAWI"
362960,2485.04,932.6669,505.3012,0.8405,679.8051,0.956,379677,0.6921,1.8458,0.7386,0.7289,0.0026,0.0014,0.5313,0.9806,47.5164,61.6979,69.4207,24.128,22.2115,20.7074,2.76,2.6204,1.1441,13.2736,11.5809,5.3092,-8724019200,-13488086016,-16646494208,23.7588,30.8495,34.7105,"SAFAWI"
370661,2404.842,953.9807,498.8006,0.8524,686.9791,0.9802,378137,0.8009,1.9125,0.8054,0.7201,0.0026,0.0013,0.5186,0.9918,56.7692,61.3104,67.7697,23.6746,21.6822,23.6554,0.415,1.2826,0.6025,3.4422,6.8804,3.4942,-11957380096,-13461885952,-16742553600,28.3843,30.6554,33.8848,"SAFAWI"
370687,2481.958,917.0978,521.7222,0.8224,687.0032,0.9757,379925,0.7643,1.7578,0.7562,0.7491,0.0025,0.0014,0.5612,0.9864,61.8267,67.6422,79.9582,22.4018,20.5606,18.3005,1.6583,1.5805,-0.123,9.8677,8.1366,4.8484,-13828039680,-16122037248,-22220531712,30.9172,33.8245,39.9825,"SAFAWI"
361058,2397.439,904.1469,513.4807,0.8231,678.0216,0.977,369539,0.6466,1.7608,0.7894,0.7499,0.0025,0.0014,0.5624,0.9902,48.4222,58.5752,70.5834,17.5982,18.64,19.2598,1.0131,1.7933,0.3379,6.1464,9.8329,4.0366,-7788868608,-11515881472,-16857891840,24.2108,29.2864,35.2902,"SAFAWI"
334863,2282.0659,872.7985,490.8819,0.8268,652.9631,0.9816,341131,0.7844,1.778,0.808,0.7481,0.0026,0.0015,0.5597,0.9951,50.2657,54.4627,59.4627,22.9509,21.0088,20.3624,0.8557,1.616,0.8394,4.6889,9.3431,5.8903,-8566327296,-9606523904,-11240666112,25.1295,27.2318,29.7309,"SAFAWI"
289774,2146.249,812.8783,462.5508,0.8223,607.4139,0.979,295999,0.6439,1.7574,0.7905,0.7472,0.0028,0.0016,0.5584,0.9813,37.7159,46.2922,49.4502,17.4615,19.6015,17.6718,1.5402,2.5033,1.4779,8.1316,13.1004,7.786,-3925847040,-6004471808,-6527827456,18.8592,23.1482,24.7271,"SAFAWI"
310151,2237.895,812.6631,491.8975,0.796,628.4079,0.9741,318384,0.6735,1.6521,0.7782,0.7733,0.0026,0.0016,0.5979,0.9879,53.8908,62.5963,74.1868,24.1558,23.4312,22.9483,1.4701,1.4692,0.3363,6.8713,6.5011,3.4063,-9219829760,-12018157568,-16602292224,26.9454,31.2998,37.0948,"SAFAWI"
277447,2027.295,798.4498,444.0995,0.831,594.3538,0.988,280824,0.7696,1.7979,0.8483,0.7444,0.0029,0.0016,0.5541,0.9962,43.35,56.4619,67.5266,17.7179,19.914,19.9489,0.9488,1.7916,0.4764,5.7046,9.3015,3.8094,-4861062144,-8385276416,-11925044224,21.6749,28.2307,33.7627,"SAFAWI"
287291,2121.5859,836.7213,440.0023,0.8506,604.806,0.9798,293223,0.6605,1.9016,0.8021,0.7228,0.0029,0.0015,0.5225,0.9936,53.7006,60.2079,72.5149,22.9177,22.4951,18.7304,2.7335,2.3445,0.6487,14.7681,10.7013,4.1098,-8333841408,-10224510976,-14116061184,26.8506,30.1054,36.2583,"SAFAWI"
326670,2259.6599,888.6778,471.2458,0.8478,644.9257,0.9694,336982,0.7335,1.8858,0.804,0.7257,0.0027,0.0014,0.5267,0.9932,46.756,56.1666,62.0814,27.4434,24.4548,21.6518,1.7726,1.7595,0.4805,7.8033,7.6242,3.5321,-8226626048,-10530640896,-12127256576,23.3807,28.084,31.0418,"SAFAWI"
297174,2155.959,779.7753,488.4755,0.7795,615.1208,0.9716,305852,0.6638,1.5963,0.8034,0.7888,0.0026,0.0016,0.6223,0.9934,51.6469,56.9027,64.4892,28.1787,24.9235,18.4318,2.2396,2.0402,0.7421,8.8575,7.7524,4.782,-8952644608,-9902926848,-11451906048,25.8247,28.4548,32.2477,"SAFAWI"
305032,2311.6509,861.9067,455.7622,0.8488,623.2004,0.954,319728,0.6163,1.8911,0.7173,0.723,0.0028,0.0015,0.5228,0.9887,50.0512,55.5754,59.5947,22.6067,21.2044,16.8488,2.4682,2.6484,1.1523,12.3858,12.1031,6.5662,-7745521664,-9151037440,-9837160448,25.0276,27.7882,29.7988,"SAFAWI"
304948,2185.3789,829.9847,473.5959,0.8212,623.1146,0.9763,312363,0.6304,1.7525,0.8024,0.7508,0.0027,0.0016,0.5636,0.9878,43.8251,50.6586,57.5594,21.106,21.0052,16.3861,2.6712,2.6387,1.1713,12.1985,11.803,6.9039,-5941805568,-7673556992,-9110774784,21.9146,25.3314,28.7821,"SAFAWI"
309025,2163.1311,831.9025,477.1172,0.8192,627.2662,0.9812,314953,0.6833,1.7436,0.8299,0.754,0.0027,0.0015,0.5685,0.9913,38.9299,45.4508,51.6583,17.059,19.6798,18.9443,1.7349,2.6783,1.3365,10.3198,13.8434,5.9739,-4386319872,-6208119808,-7739253760,19.466,22.7285,25.8319,"SAFAWI"
276143,2079.627,820.3309,432.2186,0.8499,592.9554,0.9802,281714,0.6169,1.898,0.8024,0.7228,0.003,0.0016,0.5225,0.9916,38.314,47.9205,58.4815,15.301,19.7897,18.3146,1.5822,2.5823,0.9232,10.2355,13.6531,5.3801,-3638331136,-6121320960,-8728421376,19.1548,23.9607,29.2403,"SAFAWI"
338914,2247.1541,868.6652,498.7621,0.8187,656.9008,0.9877,343124,0.7934,1.7416,0.8434,0.7562,0.0026,0.0015,0.5719,0.996,57.2278,60.5528,67.6515,25.6349,22.3276,21.2683,1.3534,1.6601,0.7353,5.8509,7.4769,4.2094,-11514983424,-12141736960,-14840925184,28.6162,30.2787,33.8276,"SAFAWI"
355763,2424.814,990.7361,458.7359,0.8863,673.0316,0.9835,361727,0.6176,2.1597,0.7604,0.6793,0.0028,0.0013,0.4615,0.9967,55.2751,57.9314,66.3383,26.1152,21.7834,19.3968,1.5921,1.7955,0.3093,7.2805,8.1707,3.8845,-11476408320,-11623803904,-14661142528,27.6367,28.9668,33.169,"SAFAWI"
391450,2479.239,892.5263,560.6314,0.7781,705.9813,0.9846,397557,0.7111,1.592,0.8003,0.791,0.0023,0.0014,0.6257,0.9961,52.5844,58.4442,68.6574,18.9461,19.0423,18.149,1.6223,2.1939,0.8576,9.5972,11.4238,4.9391,-10148655104,-12508277760,-17098424320,26.2942,29.223,34.33,"SAFAWI"
304684,2173.7949,890.8111,437.7785,0.8709,622.8448,0.9891,308038,0.6176,2.0348,0.8103,0.6992,0.0029,0.0014,0.4889,0.9948,42.235,54.8726,64.0758,15.2899,17.1868,17.0003,0.606,2.038,0.3622,5.1194,11.9348,4.5128,-4819791872,-8366038528,-11406175232,21.1177,27.4371,32.039,"SAFAWI"
283770,2096.7639,775.8751,468.8516,0.7968,601.0883,0.9737,291436,0.6751,1.6548,0.8111,0.7747,0.0027,0.0017,0.6002,0.9932,41.0515,51.745,58.9619,18.1601,20.0125,17.8392,1.8668,2.3268,0.844,11.0456,12.1213,6.1299,-4560918528,-7281993216,-9060293632,20.5245,25.8721,29.4805,"SAFAWI"
275775,2000.7679,723.755,488.6776,0.7376,592.5602,0.9792,281629,0.7508,1.481,0.8657,0.8187,0.0026,0.0018,0.6703,0.9928,40.666,49.0597,52.7922,13.0441,17.1871,13.8202,1.3746,3.2252,1.9556,10.2174,18.4374,11.6739,-3876588032,-6089985536,-6685989376,20.3311,24.5301,26.3956,"SAFAWI"
286603,2058.97,782.1415,469.3111,0.8,604.0814,0.9843,291172,0.6825,1.6666,0.8496,0.7723,0.0027,0.0016,0.5965,0.9941,40.7009,51.5395,55.9645,17.1267,19.1487,18.073,1.3449,2.2863,0.8907,6.1146,11.2415,4.7723,-4415751680,-7188916736,-8271415296,20.3525,25.7707,27.9832,"SAFAWI"
326090,2386.698,803.0966,519.4846,0.7626,644.3529,0.9727,335242,0.7505,1.5459,0.7194,0.8023,0.0025,0.0016,0.6437,0.9952,45.5939,50.449,53.8254,21.449,20.7092,18.8733,2.0276,2.3584,1.3775,10.5173,11.6776,7.3866,-6836207104,-8087171072,-8830860288,22.7969,25.2255,26.9127,"SAFAWI"
272635,2195.2859,776.0174,450.5913,0.8142,589.1771,0.9776,278895,0.6495,1.7222,0.7109,0.7592,0.0028,0.0017,0.5764,0.9927,43.0227,55.7861,67.0447,21.0251,20.7248,19.9305,2.2133,1.9316,0.4265,11.8181,9.0027,3.3386,-5119906304,-8157199360,-11547350016,21.5091,27.8932,33.5209,"SAFAWI"
337948,2288.22,884.1144,492.5711,0.8304,655.964,0.9849,343113,0.7475,1.7949,0.8111,0.7419,0.0026,0.0015,0.5505,0.9881,42.3763,49.7058,55.3693,15.178,15.8664,16.7767,0.7548,2.2013,0.6537,4.6549,14.2027,4.6688,-5372502016,-7470068736,-9373638656,21.1897,24.8556,27.6875,"SAFAWI"
347931,2379.052,949.2151,468.3536,0.8698,665.5821,0.9817,354415,0.7216,2.0267,0.7725,0.7012,0.0027,0.0013,0.4917,0.9965,60.4464,58.6601,56.1995,24.847,18.7967,18.6389,0.248,1.8003,0.8659,3.3206,10.1066,5.4893,-12831958016,-11152902144,-10204946432,30.2223,29.3314,28.1003,"SAFAWI"
